Idx,Name,A,HSM,C,Cut,Wire,None,Path,Labeled
504,10344-405-02-155-2_(2-4)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-4)_001.png,True
505,10344-405-02-155-2_(2-4)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-4)_002.png,True
506,10344-405-02-155-2_(2-4)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-4)_003.png,True
507,10344-405-02-155-2_(2-4)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-4)_004.png,True
508,10344-405-02-155-2_(2-4)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-4)_006.png,True
509,10344-405-02-155-2_(2-4)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-4)_007.png,True
510,10344-405-02-155-2_(2-4)_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-4)_008.png,True
511,10344-405-02-155-2_(2-5)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-5)_001.png,True
512,10344-405-02-155-2_(2-5)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-5)_002.png,True
513,10344-405-02-155-2_(2-5)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-5)_003.png,True
514,10344-405-02-155-2_(2-5)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-5)_004.png,True
515,10344-405-02-155-2_(2-5)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-5)_006.png,True
516,10344-405-02-155-2_(2-5)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-5)_007.png,True
517,10344-405-02-155-2_(2-5)_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-5)_008.png,True
518,10344-405-02-155-2_(2-6)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-6)_001.png,True
519,10344-405-02-155-2_(2-6)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-6)_002.png,True
520,10344-405-02-155-2_(2-6)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-6)_003.png,True
521,10344-405-02-155-2_(2-6)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-6)_004.png,True
522,10344-405-02-155-2_(2-6)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-6)_006.png,True
523,10344-405-02-155-2_(2-6)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-6)_007.png,True
524,10344-405-02-155-2_(2-6)_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-6)_008.png,True
525,10344-405-02-155-2_(2-7)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-7)_001.png,True
526,10344-405-02-155-2_(2-7)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-7)_002.png,True
527,10344-405-02-155-2_(2-7)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-7)_003.png,True
528,10344-405-02-155-2_(2-7)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-7)_004.png,True
529,10344-405-02-155-2_(2-7)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-7)_006.png,True
530,10344-405-02-155-2_(2-7)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-7)_007.png,True
531,10344-405-02-155-2_(2-7)_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-7)_008.png,True
532,10344-405-02-155-2_(2-8)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-8)_001.png,True
533,10344-405-02-155-2_(2-8)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-8)_002.png,True
534,10344-405-02-155-2_(2-8)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-8)_003.png,True
535,10344-405-02-155-2_(2-8)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-8)_004.png,True
536,10344-405-02-155-2_(2-8)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-8)_006.png,True
537,10344-405-02-155-2_(2-8)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-8)_007.png,True
538,10344-405-02-155-2_(2-8)_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-8)_008.png,True
539,10344-405-02-155-2_(2-9)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-9)_001.png,True
540,10344-405-02-155-2_(2-9)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-9)_002.png,True
541,10344-405-02-155-2_(2-9)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-9)_003.png,True
542,10344-405-02-155-2_(2-9)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-9)_004.png,True
543,10344-405-02-155-2_(2-9)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-9)_006.png,True
544,10344-405-02-155-2_(2-9)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-9)_007.png,True
545,10344-405-02-155-2_(2-9)_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(2-9)_008.png,True
546,10344-405-02-155-2_(3)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3)_001.png,True
547,10344-405-02-155-2_(3)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3)_002.png,True
548,10344-405-02-155-2_(3)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3)_003.png,True
549,10344-405-02-155-2_(3)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3)_004.png,True
550,10344-405-02-155-2_(3)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3)_006.png,True
551,10344-405-02-155-2_(3)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3)_007.png,True
552,10344-405-02-155-2_(3)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3)_008.png,True
553,10344-405-02-155-2_(3-1)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-1)_001.png,True
554,10344-405-02-155-2_(3-1)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-1)_002.png,True
555,10344-405-02-155-2_(3-1)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-1)_003.png,True
556,10344-405-02-155-2_(3-1)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-1)_004.png,True
557,10344-405-02-155-2_(3-1)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-1)_006.png,True
558,10344-405-02-155-2_(3-1)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-1)_007.png,True
559,10344-405-02-155-2_(3-1)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-1)_008.png,True
560,10344-405-02-155-2_(3-2)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-2)_001.png,True
561,10344-405-02-155-2_(3-2)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-2)_002.png,True
562,10344-405-02-155-2_(3-2)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-2)_003.png,True
563,10344-405-02-155-2_(3-2)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-2)_004.png,True
564,10344-405-02-155-2_(3-2)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-2)_006.png,True
565,10344-405-02-155-2_(3-2)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-2)_007.png,True
566,10344-405-02-155-2_(3-2)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-2)_008.png,True
567,10344-405-02-155-2_(3-3)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-3)_001.png,True
568,10344-405-02-155-2_(3-3)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-3)_002.png,True
569,10344-405-02-155-2_(3-3)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-3)_003.png,True
570,10344-405-02-155-2_(3-3)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-3)_004.png,True
571,10344-405-02-155-2_(3-3)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-3)_006.png,True
572,10344-405-02-155-2_(3-3)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-3)_007.png,True
573,10344-405-02-155-2_(3-3)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-3)_008.png,True
574,10344-405-02-155-2_(3-4)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-4)_001.png,True
575,10344-405-02-155-2_(3-4)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-4)_002.png,True
576,10344-405-02-155-2_(3-4)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-4)_003.png,True
577,10344-405-02-155-2_(3-4)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-4)_004.png,True
578,10344-405-02-155-2_(3-4)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-4)_006.png,True
579,10344-405-02-155-2_(3-4)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-4)_007.png,True
580,10344-405-02-155-2_(3-4)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-4)_008.png,True
581,10344-405-02-155-2_(3-5)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-5)_001.png,True
582,10344-405-02-155-2_(3-5)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-5)_002.png,True
583,10344-405-02-155-2_(3-5)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-5)_003.png,True
584,10344-405-02-155-2_(3-5)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-5)_004.png,True
585,10344-405-02-155-2_(3-5)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-5)_006.png,True
586,10344-405-02-155-2_(3-5)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-5)_007.png,True
587,10344-405-02-155-2_(3-5)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-5)_008.png,True
588,10344-405-02-155-2_(3-6)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-6)_001.png,True
589,10344-405-02-155-2_(3-6)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-6)_002.png,True
590,10344-405-02-155-2_(3-6)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-6)_003.png,True
591,10344-405-02-155-2_(3-6)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-6)_004.png,True
592,10344-405-02-155-2_(3-6)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-6)_006.png,True
593,10344-405-02-155-2_(3-6)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-6)_007.png,True
594,10344-405-02-155-2_(3-6)_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-6)_008.png,True
595,10344-405-02-155-2_(3-7)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-7)_001.png,True
596,10344-405-02-155-2_(3-7)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-7)_002.png,True
597,10344-405-02-155-2_(3-7)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-7)_003.png,True
598,10344-405-02-155-2_(3-7)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-7)_004.png,True
599,10344-405-02-155-2_(3-7)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-7)_006.png,True
600,10344-405-02-155-2_(3-7)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-7)_007.png,True
601,10344-405-02-155-2_(3-7)_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-7)_008.png,True
602,10344-405-02-155-2_(3-8)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-8)_001.png,True
603,10344-405-02-155-2_(3-8)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-8)_002.png,True
604,10344-405-02-155-2_(3-8)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-8)_003.png,True
605,10344-405-02-155-2_(3-8)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-8)_004.png,True
606,10344-405-02-155-2_(3-8)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-8)_006.png,True
607,10344-405-02-155-2_(3-8)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-8)_007.png,True
608,10344-405-02-155-2_(3-8)_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-8)_008.png,True
609,10344-405-02-155-2_(3-9)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-9)_001.png,True
610,10344-405-02-155-2_(3-9)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-9)_002.png,True
611,10344-405-02-155-2_(3-9)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-9)_003.png,True
612,10344-405-02-155-2_(3-9)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-9)_004.png,True
613,10344-405-02-155-2_(3-9)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-9)_006.png,True
614,10344-405-02-155-2_(3-9)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-9)_007.png,True
615,10344-405-02-155-2_(3-9)_008.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10344-405-02-155-2_(3-9)_008.png,True
616,10361-541-155_(1)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1)_001.png,True
617,10361-541-155_(1)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1)_002.png,True
618,10361-541-155_(1)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1)_003.png,True
619,10361-541-155_(1)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1)_004.png,True
620,10361-541-155_(1)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1)_006.png,True
621,10361-541-155_(1)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1)_007.png,True
622,10361-541-155_(1)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1)_008.png,True
623,10361-541-155_(1-1)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-1)_001.png,True
624,10361-541-155_(1-1)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-1)_002.png,True
625,10361-541-155_(1-1)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-1)_003.png,True
626,10361-541-155_(1-1)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-1)_004.png,True
627,10361-541-155_(1-1)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-1)_006.png,True
628,10361-541-155_(1-1)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-1)_007.png,True
629,10361-541-155_(1-1)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-1)_008.png,True
630,10361-541-155_(1-2)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-2)_001.png,True
631,10361-541-155_(1-2)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-2)_002.png,True
632,10361-541-155_(1-2)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-2)_003.png,True
633,10361-541-155_(1-2)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-2)_004.png,True
634,10361-541-155_(1-2)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-2)_006.png,True
635,10361-541-155_(1-2)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-2)_007.png,True
636,10361-541-155_(1-2)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-2)_008.png,True
637,10361-541-155_(1-3)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-3)_001.png,True
638,10361-541-155_(1-3)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-3)_002.png,True
639,10361-541-155_(1-3)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-3)_003.png,True
640,10361-541-155_(1-3)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-3)_004.png,True
641,10361-541-155_(1-3)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-3)_006.png,True
642,10361-541-155_(1-3)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-3)_007.png,True
643,10361-541-155_(1-3)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-3)_008.png,True
644,10361-541-155_(1-4)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-4)_001.png,True
645,10361-541-155_(1-4)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-4)_002.png,True
646,10361-541-155_(1-4)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-4)_003.png,True
647,10361-541-155_(1-4)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-4)_004.png,True
648,10361-541-155_(1-4)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-4)_006.png,True
649,10361-541-155_(1-4)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-4)_007.png,True
650,10361-541-155_(1-4)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-4)_008.png,True
651,10361-541-155_(1-5)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-5)_001.png,True
652,10361-541-155_(1-5)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-5)_002.png,True
653,10361-541-155_(1-5)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-5)_003.png,True
654,10361-541-155_(1-5)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-5)_004.png,True
655,10361-541-155_(1-5)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-5)_006.png,True
656,10361-541-155_(1-5)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-5)_007.png,True
657,10361-541-155_(1-5)_008.png,0,0,0,0,0,1,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-5)_008.png,True
658,10361-541-155_(1-6)_001.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-6)_001.png,True
659,10361-541-155_(1-6)_002.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-6)_002.png,True
660,10361-541-155_(1-6)_003.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-6)_003.png,True
661,10361-541-155_(1-6)_004.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-6)_004.png,True
662,10361-541-155_(1-6)_006.png,1,0,1,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-6)_006.png,True
663,10361-541-155_(1-6)_007.png,0,0,0,1,0,0,D:\IMAGE\Python_IMAGE_DEPTH_COLOR\Train\10361-541-155_(1-6)_007.png,True
